#SYM|CUR|NAME|CON|ISIN|REBATERATE|FEERATE|AVAILABLE|
USAT|USD|USA TECHNOLOGIES INC|37972634|XXXXXXXS5001|1.6540|0.4460|350000|
USATP|USD|USA TECHNOLOGIES INC CV PFD|30217876|XXXXXXXS2032|-15.4631|17.5631|2000|
USAU|USD|US GOLD CORP|280658630|XXXXXXXC1027|-77.7524|79.8524|25000|
USB|USD|US BANCORP|11669769|XXXXXXX33048|1.7799|0.3201|>10000000|
USB PRA|USD|US BANCORP|76130631|XXXXXXX38666|1.7163|0.3837|9000|
USB PRH|USD|U.S. BANCORP FLOAT RATE DEPOSITARY SHARES SER B|38701868|XXXXXXX31554|-3.7275|5.8275|200000|
USB PRM|USD|US BANCORP|101553795|XXXXXXX38336|-16.2618|18.3618|75000|
USB PRO|USD|US BANCORP|127219201|XXXXXXX37916|-16.0074|18.1074|30000|
USB PRP|USD|US BANCORP|328901662|XXXXXXX37593|-9.7602|11.8602|200000|
USCI|USD|UNITED STATES COMMODITY INDE|77842302|XXXXXXX71069|0.7717|1.3283|15000|
USCM|USD|USCI INC|42334315|XXXXXXXN1019|1.8500|0.2500|15000|
USCR|USD|US CONCRETE INC|78615641|XXXXXXXL2016|1.6735|0.4265|300000|
USD|USD|PROSHARES ULTRA SEMICONDUCT|42808834|XXXXXXXR6696|-0.5178|2.6178|8000|
USDP|USD|USD PARTNERS LP|169622497|XXXXXXX81036|-44.7159|46.8159|300000|
USDU|USD|WISDOMTREE BBG USD BULLISH|140149911|XXXXXXXW4713|-2.8905|4.9905|10000|
USDY|USD|PACIFIC GLOBAL US EQUITY INC|353206986|XXXXXXXK1060|-0.5814|2.6814|300000|
USEG|USD|U S ENERGY CORP - WYOMING|237886934|XXXXXXX52086|-0.5814|2.6814|20000|
USEI|USD|US ENERGY INITIATIVES CORP I|39517315|XXXXXXXS1069|1.8000|0.3000|500000|
USFD|USD|US FOODS HOLDING CORP|234662860|XXXXXXX81099|1.8500|0.2500|9400000|
USFF|USD|US FUEL CORP|95693746|XXXXXXXT1016|-1.4685|3.5685|4300000|
USFM|USD|US FARMS INC |52618981|XXXXXXXT2033|1.8500|0.2500|55000|
USFR|USD|WISDOMTREE FLOATING RATE TRE|143667073|XXXXXXXX6287|-2.7270|4.8270|100000|
USGA|USD|US GLOBAL NANOSPACE INC|30217850|XXXXXXXJ1079|1.8000|0.3000|3000|
USGDF|USD|AMERICAN PACIFIC MINING CORP|333023475|CA0287911014|-17.3816|19.4816|30000|
USGT|USD|PTM PUBLICATIONS INC|105888130|XXXXXXXL1035|1.8000|0.3000|100000|
USHY|USD|ISHARES BROAD USD HIGH YIELD|293893522|XXXXXXXU8532|-7.2181|9.3181|9000|
USI|USD|PRINCIPAL ULTRA-SHORT ACTIVE|362304087|XXXXXXXY8131|1.7460|0.3540|200|
USIG|USD|ISHARES BROAD USD INVESTMENT|42454562|XXXXXXX86208|-0.1755|2.2755|150000|
USIO|USD|USIO INC|373296373|XXXXXXX31080|-66.1997|68.2997|20000|
USL|USD|UNITED STATES 12 MONTH OIL|47566220|XXXXXXXV1035|-1.9818|4.0818|15000|
USLB|USD|INVESCO RUSSELL 1000 LOW BET|320227577|XXXXXXXE4127|-0.3108|2.4108|1000|
USLG|USD|US LIGHTING GROUP INC|247227228|XXXXXXXA1088|-1.8880|3.9880|100|
USLM|USD|UNITED STATES LIME &amp; MINERAL|6746322|XXXXXXX21029|1.8369|0.2631|200000|
USLV|USD|VELOCITYSHARES 3X LNG SILVER|335610900|XXXXXXXD2909|-6.4812|8.5812|100000|
USM|USD|US CELLULAR CORP|757966|XXXXXXX41084|1.8500|0.2500|1600000|
USMC|USD|PRINCIPAL US MEGACAP MF ETF|292179090|XXXXXXXY8701|-0.9852|3.0852|200|
USMF|USD|WISDOMTREE US MULTIFACTOR FU|280909280|XXXXXXXY8571|-6.8276|8.9276|3000|
USMT|USD|US METRO BANK - CA|42512543|XXXXXXXB1026|1.8500|0.2500|100|
USMV|USD|ISHARES EDGE MSCI MIN VOL US|96079929|XXXXXXXB6974|1.7584|0.3416|1200000|
USNA|USD|USANA HEALTH SCIENCES INC|6746327|XXXXXXXM1071|1.6926|0.4074|650000|
USNZY|USD|USINAS SIDERURG MINAS-SP ADR|75216696|XXXXXXX22008|-2.3676|4.4676|150000|
USO|USD|UNITED STATES OIL FUND LP|38590758|XXXXXXXN1081|-0.2859|2.3859|400000|
USOD|USD|UNITED STATES 3X SHORT OIL F|282960111|XXXXXXXT4067|-0.1820|2.2820|10000|
USOG|USD|UNITED STATES OIL &amp; GAS CORP|52563529|XXXXXXXR1095|1.8500|0.2500|2300000|
USOI|USD|X-LINKS CRUDE OIL COV CALL|274144184|XXXXXXXT2666|-1.9876|4.0876|10000|
USOU|USD|UNITED STATES 3X OIL FUND|282960106|XXXXXXXT3077|-2.8818|4.9818|3000|
USPH|USD|U.S. PHYSICAL THERAPY INC|275585|XXXXXXXL1089|1.8406|0.2594|750000|
USPR|USD|US PRECIOUS METALS INC|37544731|XXXXXXXR1023|1.8000|0.3000|45000|
USRE|USD|USA REAL ESTATE INVESTMENT|78497899|XXXXXXXG3083|1.8500|0.2500|800|
USRT|USD|ISHARES CORE US REIT ETF|44053714|XXXXXXX85218|-1.2212|3.3212|85000|
UST|USD|PROSHARES ULTRA 7-10 YEAR TR|72065355|XXXXXXXR1804|-15.2218|17.3218|9000|
USVM|USD|VICTORYSHARES USAA MSCI USA|370883181|XXXXXXXN5683|1.3130|0.7870|2000|
USWCQ|USD|US WIRELESS CORP|6746340|XXXXXXXC1062|1.8500|0.2500|300|
USWL|USD|US-WORLDLINK.COM INC|69860020|XXXXXXXA1051|1.8500|0.2500|60000|
USWS|USD|US WELL SERVICES INC|341365216|XXXXXXXU1016|-0.5007|2.6007|350000|
USX|USD|US XPRESS ENTERPRISES INC -A|321207443|XXXXXXXN2027|1.4434|0.6566|500000|
UTES|USD|VIRTUS REAVES UTILITIES ETF|207825365|XXXXXXXG8069|-5.5881|7.6881|1000|
UTF|USD|COHEN &amp; STEERS INFRASTRUCTUR|31816457|XXXXXXXA1097|-5.4819|7.5819|400000|
UTG|USD|REAVES UTILITY INCOME FUND|32617289|XXXXXXX81015|-19.7732|21.8732|100000|
UTHR|USD|UNITED THERAPEUTICS CORP|6746357|XXXXXXXC1027|1.8456|0.2544|2000000|
UTI|USD|UNIVERSAL TECHNICAL INSTITUT|27051830|XXXXXXX51040|1.7178|0.3822|700000|
UTL|USD|UNITIL CORP|757973|XXXXXXX91077|1.8423|0.2577|900000|
UTMD|USD|UTAH MEDICAL PRODUCTS INC|2585978|XXXXXXX81089|1.5836|0.5164|65000|
UTOG|USD|UNIONTOWN ENERGY INC|83880589|XXXXXXX92038|1.8500|0.2500|50000|
UTRA|USD|UNIVERSAL TRAVEL GROUP|59117586|XXXXXXXQ2021|-8.2479|10.3479|250000|
UTRX|USD|UNITRONIX CORP|30217901|XXXXXXX71081|1.8500|0.2500|1000|
UTSI|USD|UTSTARCOM HOLDINGS CORP|124918130|KYG9310A1141|-1.4404|3.5404|25000|
UTSL|USD|DRX DLY UTILITIES BULL 3X|274859315|XXXXXXXE7114|-2.7465|4.8465|3000|
UTX|USD|UNITED TECHNOLOGIES CORP|13364|XXXXXXX71096|1.8500|0.2500|>10000000|
UUGRY|USD|UNITED UTILITIES GROUP-ADR|52953724|XXXXXXXE1029|-9.5123|11.6123|15000|
UUP|USD|INVESCO DB US DOLLAR INDEX B|319355766|XXXXXXXD2036|-2.6945|4.7945|65000|
UUU|USD|UNIVERSAL SECURITY INSTRUMNT|20299409|XXXXXXX13023|-5.8122|7.9122|60000|
UUUU|USD|ENERGY FUELS INC|137823153|CA2926717083|-4.7113|6.8113|150000|
UUUU WS|USD|ENERGY FUELS WARRANT 2016-20.09.2021|281858280|CA2926711797|-6.8146|8.9146|85000|
UVE|USD|UNIVERSAL INSURANCE HOLDINGS|30217916|XXXXXXXV1070|1.8500|0.2500|2700000|
UVSE|USD|UNIVERSAL ENERGY CORP|43267285|XXXXXXXR2085|1.8500|0.2500|>10000000|
UVSP|USD|UNIVEST FINANCIAL CORP|21557069|XXXXXXX11001|1.5836|0.5164|2400000|
UVUM|USD|UVUMOBILE INC|44568398|XXXXXXX11097|1.8500|0.2500|150000|
UVV|USD|UNIVERSAL CORP-VA|13371|XXXXXXX61094|1.8467|0.2533|2400000|
UVXY|USD|PROSHARES ULTRA VIX ST FUTUR|331641621|XXXXXXXW1484|-1.2136|3.3136|100000|
UWBKQ|USD|UNITED WESTERN BANCORP INC|40738070|XXXXXXX11092|-1.5945|3.6945|1000000|
UWM|USD|PROSHARES ULTRA RUSSELL2000|42751758|XXXXXXXR8429|-6.8525|8.9525|20000|
UWRL|USD|US WIRELESS ONLINE INC|90313238|XXXXXXXM2089|1.8500|0.2500|1000|
UWT|USD|VELOCITYSHARES 3X LONG CRUDE|258300350|XXXXXXXE2919|-5.2334|7.3334|1500000|
UWTIF|USD|VELOCITYSHARES 3X LONG CRUDE|225078127|XXXXXXXT3169|-4.8511|6.9511|10000|
UXI|USD|PROSHARES ULTRA INDUSTRIALS|42808851|XXXXXXXR7272|-1.4085|3.5085|9000|
UYG|USD|PROSHARES ULTRA FINANCIALS|74262522|XXXXXXXX6334|-0.2588|2.3588|150000|
UYM|USD|PROSHARES ULTRA BASIC MATERI|42808827|XXXXXXXR7769|-1.6510|3.7510|30000|
UZA|USD|US CELLULAR CORP 6.95% SENIOR NOTES|88247955|XXXXXXX44054|-29.9632|32.0632|100000|
UZB|USD|US CELLULAR CORP|176209650|XXXXXXX45044|-36.7271|38.8271|8000|
UZC|USD|US CELLULAR CORP|212921424|XXXXXXX46034|-27.6445|29.7445|10000|
V|USD|VISA INC-CLASS A SHARES|49462172|XXXXXXXC8394|1.8218|0.2782|>10000000|
VABK|USD|VIRGINIA NATIONAL BANKSHARES|140148801|XXXXXXX11039|1.1296|0.9704|15000|
VAC|USD|MARRIOTT VACATIONS WORLD|96965587|XXXXXXXY1073|1.8500|0.2500|2600000|
VAL|USD|VALARIS PLC|376428708|GB00BJVJZD68|NA|NA|1000000|
VALE|USD|VALE SA-SP ADR|60581038|XXXXXXXE1055|1.8239|0.2761|6100000|
VALU|USD|VALUE LINE INC|6746409|XXXXXXX71002|1.7070|0.3930|100000|
VAMO|USD|CAMBRIA VALUE &amp; MOMENTUM ETF|206132000|XXXXXXX18887|-1.8112|3.9112|25000|
VAPE|USD|VAPE HOLDINGS INC|141555362|XXXXXXXN1054|-1.4685|3.5685|45000|
VAPO|USD|VAPOTHERM INC|341382608|XXXXXXX71072|-0.0835|2.1835|80000|
VAPR|USD|VAPORBRANDS INTERNATIONAL IN|115782932|XXXXXXX51017|0.5710|1.5290|25000|
VAR|USD|VARIAN MEDICAL SYSTEMS INC|13400|XXXXXXXP1057|1.5535|0.5465|3700000|
VASO|USD|VASO CORP|263925652|XXXXXXXF1021|1.8000|0.3000|100000|
VATE|USD|ELEV8 BRANDS INC|260670253|XXXXXXX01082|0.9867|1.1133|1300000|
VAW|USD|VANGUARD MATERIALS ETF|27638052|XXXXXXXA8018|-0.4223|2.5223|30000|
VB|USD|VANGUARD SMALL-CAP ETF|27638105|XXXXXXX87518|1.5036|0.5964|2200000|
VBDG|USD|VERTICAL BRANDING INC|41662136|XXXXXXXX1090|1.8500|0.2500|300000|
VBFC|USD|VILLAGE BANK AND TRUST FINAN|163252388|XXXXXXXT2006|-5.5318|7.6318|15000|
VBIV|USD|VBI VACCINES INC|232900797|CA91822J1030|-11.5177|13.6177|500000|
VBK|USD|VANGUARD SMALL-CAP GRWTH ETF|27638059|XXXXXXX85959|1.3238|0.7762|250000|
VBLT|USD|VASCULAR BIOGENICS LTD|168816570|IL0011327454|-8.9710|11.0710|500000|
VBND|USD|VIDENT CORE US BOND STRATEGY|170381669|XXXXXXXA6029|-5.2525|7.3525|5000|
VBR|USD|VANGUARD SMALL-CAP VALUE ETF|27638062|XXXXXXX86114|1.5977|0.5023|400000|
VBTX|USD|VERITEX HOLDINGS INC|169694346|XXXXXXX11080|1.8500|0.2500|2500000|
VC|USD|VISTEON CORP|79565601|XXXXXXXU2069|1.8500|0.2500|850000|
VCBD|USD|VITALIBIS INC|306076644|XXXXXXXU1051|-5.3785|7.4785|4000|
VCEL|USD|VERICEL CORP|174968098|XXXXXXXJ1088|1.5836|0.5164|100000|
VCEX|USD|VACCEX INC|345788234|XXXXXXX71095|-120.6933|122.7933|10000|
VCF|USD|DELAWARE INV CO MUNI INC FD|757983|XXXXXXX11098|-10.5948|12.6948|200|
VCIF|USD|VERTICAL CAPITAL INCOME|368680064|XXXXXXXC1045|-0.0618|2.1618|15000|
VCISY|USD|VINCI S.A.-UNSPONS ADR|58428786|XXXXXXX01015|-31.2428|33.3428|200000|
VCIT|USD|VANGUARD INT-TERM CORPORATE|70363051|XXXXXXXC8709|1.5836|0.5164|2200000|
VCLT|USD|VANGUARD LONG-TERM CORP BOND|70363054|XXXXXXXC8139|1.4140|0.6860|600000|
VCNX|USD|VACCINEX INC|328908685|XXXXXXX01033|-2.8288|4.9288|400|
VCON|USD|VICON INDUSTRIES INC|758034|XXXXXXX11015|-12.9714|15.0714|100000|
VCPS|USD|VINCOMPASS CORP|215287024|XXXXXXXQ1031|1.8500|0.2500|100000|
VCR|USD|VANGUARD CONSUMER DISCRE ETF|27638064|XXXXXXXA1088|-0.3519|2.4519|20000|
VCRA|USD|VOCERA COMMUNICATIONS INC|105069647|XXXXXXXF1075|0.0540|2.0460|500000|
VCRTQ|USD|VICOR TECHNOLOGIES INC|44484948|XXXXXXXN1037|1.8500|0.2500|250000|
VCSH|USD|VANGUARD S-T CORP BOND ETF|70363037|XXXXXXXC4096|1.7189|0.3811|600000|
VCSY|USD|VERTICAL COMPUTER SYSTEMS|37162692|XXXXXXXR2031|-1.4685|3.5685|750000|
VCTR|USD|VICTORY CAPITAL HOLDING - A|306081482|XXXXXXXB1035|1.5133|0.5867|450000|
VCV|USD|INVESCO CA V M I|75911455|XXXXXXXH1068|-25.6298|27.7298|35000|
VCYT|USD|VERACYTE INC|137537411|XXXXXXXF1075|1.8500|0.2500|1300000|
VDC|USD|VANGUARD CONSUMER STAPLE ETF|27638069|XXXXXXXA2078|0.2997|1.8003|55000|
VDE|USD|VANGUARD ENERGY ETF|27684036|XXXXXXXA3068|0.0291|2.0709|95000|
VDMCY|USD|VODACOM GROUP LTD-SP ADR|130663008|XXXXXXXD2009|-13.8424|15.9424|20000|
VDRM|USD|VIADERMA INC|150625821|XXXXXXXK1016|-1.4944|3.5944|2900000|
VEA|USD|VANGUARD FTSE DEVELOPED ETF|45444192|XXXXXXX38580|1.8239|0.2761|>10000000|
VEC|USD|VECTRUS INC|166352708|XXXXXXXT1016|1.6800|0.4200|1100000|
VECO|USD|VEECO INSTRUMENTS INC|275708|XXXXXXX71002|1.8500|0.2500|3600000|
VECT|USD|VECTR SYSTEMS INC|45148895|XXXXXXXH1077|1.8500|0.2500|1000|
VEDL|USD|VEDANTA LTD-ADR|193604636|XXXXXXXY1001|1.7460|0.3540|450000|
VEEV|USD|VEEVA SYSTEMS INC-CLASS A|136254493|XXXXXXX51084|1.8500|0.2500|4200000|
VEGA|USD|ADVSHRS STAR GBL BUY-WRITE|113761966|XXXXXXXY7682|-7.0766|9.1766|10000|
VEGI|USD|ISHARES MSCI GLOBAL AGRICULT|101780386|XXXXXXX63504|1.1073|0.9927|10000|
VEGL|USD|VEGALAB INC|295877197|XXXXXXXQ1022|-1.1567|3.2567|1000|
VEGYF|USD|VIRGINIA ENERGY RESOURCES IN|118788151|CA92780V1040|0.4801|1.6199|5000|
VELA|USD|VELATEL GLOBAL COMMUNICATION|111239988|XXXXXXXR2076|1.8000|0.3000|>10000000|
VELTF|USD|VELTI PLC|69997253|JE00B41PDC45|-8.5599|10.6599|350000|
VEND|USD|GENERATION NEXT FRANCHISE BR|240415753|XXXXXXXW1045|-30.9954|33.0954|20000|
VEOEY|USD|VEOLIA ENVIRONNEMENT-ADR|14089137|XXXXXXXN1037|-4.3703|6.4703|200000|
VEON|USD|VEON LTD|271291043|XXXXXXXM1062|1.5728|0.5272|>10000000|
VER|USD|VEREIT INC|201596159|XXXXXXXV1008|1.8500|0.2500|>10000000|
VER PRF|USD|VEREIT INC|201943056|XXXXXXXV2097|-0.9874|3.0874|600000|
VERB|USD|VERB TECHNOLOGY CO INC|352310090|XXXXXXXU1043|-86.2041|88.3041|45000|
VERI|USD|VERITONE INC|275951398|XXXXXXXM1009|-4.0130|6.1130|500000|
VERU|USD|VERU INC|285043314|XXXXXXXC1036|-1.4918|3.5918|200000|
VET|USD|VERMILION ENERGY INC|78642228|CA9237251058|1.6875|0.4125|60000|
VEU|USD|VANGUARD FTSE ALL-WORLD EX-U|43240070|XXXXXXX27754|1.8001|0.2999|5100000|
VFC|USD|VF CORP|13440|XXXXXXX41080|1.8500|0.2500|4200000|
VFF|USD|VILLAGE FARMS INTERNATIONAL|354559261|CA92707Y1088|-20.6081|22.7081|70000|
VFH|USD|VANGUARD FINANCIALS ETF|27638074|XXXXXXXA4058|1.0391|1.0609|100000|
VFL|USD|DELAWARE INV NATL MUNI INC F|757996|XXXXXXXT1088|-7.8636|9.9636|5000|
VFLQ|USD|VANGUARD US LIQUIDITY FACTOR|307015503|XXXXXXX53003|-1.2461|3.3461|900|
VFMF|USD|VANGUARD US MULTIFACTOR ETF|307015508|XXXXXXX56071|-3.2877|5.3877|20000|
VFMO|USD|VANGUARD US MOMENTUM FACTOR|307015505|XXXXXXX55081|-8.4730|10.5730|100|
VFOX|USD|VICON FIBER OPTICS CORP|56364642|XXXXXXX91050|1.8500|0.2500|10000|
VFRM|USD|VERITAS FARMS INC|352443927|XXXXXXXN1081|-26.4189|28.5189|2000|
VFVA|USD|VANGUARD U.S. VALUE FACTOR|307015498|XXXXXXX58051|-5.2590|7.3590|4000|
VG|USD|VONAGE HOLDINGS CORP|39126019|XXXXXXXT2015|1.8500|0.2500|6900000|
VGI|USD|VIRTUS GLOBAL MULTI-SECTOR|103127874|XXXXXXXB1017|-18.5134|20.6134|20000|
VGIT|USD|VANGUARD INTERMEDIATE-TERM T|70363079|XXXXXXXC7065|-3.2932|5.3932|6100000|
VGK|USD|VANGUARD FTSE EUROPE ETF|27684070|XXXXXXX28745|1.6940|0.4060|3000000|
VGLT|USD|VANGUARD LONG-TERM TREASURY|70363056|XXXXXXXC8477|-6.0482|8.1482|100000|
VGR|USD|VECTOR GROUP LTD|4971|XXXXXXXM1080|1.7525|0.3475|3700000|
VGSH|USD|VANGUARD SHORT-TERM TREASURY|70363044|XXXXXXXC1027|1.5110|0.5890|7300000|
VGT|USD|VANGUARD INFO TECH ETF|27638079|XXXXXXXA7028|1.5836|0.5164|750000|
VGTL|USD|VGTEL INC|51073061|XXXXXXX31002|-1.3321|3.4321|100000|
VGZ|USD|VISTA GOLD CORP|44205881|CA9279263037|-10.7301|12.8301|400000|
VHC|USD|VIRNETX HOLDING CORP|47010788|XXXXXXXT1088|-0.4317|2.5317|90000|
VHGI|USD|VHGI HOLDINGS INC|75736702|XXXXXXX11012|1.8000|0.3000|300000|
VHI|USD|VALHI INC|13460|XXXXXXX51009|1.1777|0.9223|1000000|
VHT|USD|VANGUARD HEALTH CARE ETF|27638082|XXXXXXXA5048|1.5836|0.5164|100000|
VHUB|USD|VAPOR HUB INTERNATIONAL INC|145914313|XXXXXXX41042|1.8000|0.3000|5000|
VIA|USD|VIACOM INC-CLASS A|37091820|XXXXXXXP1021|1.1798|0.9202|9000|
VIAB|USD|VIACOM INC-CLASS B|37083557|XXXXXXXP2011|1.8500|0.2500|>10000000|
VIAV|USD|VIAVI SOLUTIONS INC|201113049|XXXXXXX01051|1.8380|0.2620|9200000|
VIBI|USD|VILACTO BIO INC|277675419|XXXXXXXM1099|-2.1310|4.2310|50000|
VICI|USD|VICI PROPERTIES INC|292080616|XXXXXXX21090|1.8500|0.2500|450000|
VICL|USD|VICAL INC|235189505|XXXXXXX22032|-0.7882|2.8882|450000|
VICR|USD|VICOR CORP|275759|XXXXXXX51029|1.8500|0.2500|400000|
VIDE|USD|VIDEO DISPLAY CORP|275764|XXXXXXX51039|-6.9893|9.0893|10000|
VIDG|USD|DEFIANCE NEXT GEN VIDEO GAMI|328085411|XXXXXXXA4388|-0.3195|2.4195|2000|
VIDI|USD|VIDENT INTERNATIONAL EQUITY|137537414|XXXXXXXA4040|-4.6420|6.7420|35000|
VIEMF|USD|VIEMED HEALTHCARE INC|376694783|CA92663R1055|NA|NA|10000|
VIEWF|USD|VIEWTRAN GROUP INC|139183339|KYG9363W1042|-6.0151|8.1151|4000|
VIG|USD|VANGUARD DIVIDEND APPREC ETF|38746069|XXXXXXX88443|1.6410|0.4590|600000|
VIGI|USD|VANGUARD INT DIV APP INDX FD|224323076|XXXXXXX68108|-7.7392|9.8392|25000|
VIICQ|USD|VISION INDUSTRIES CORP|57868109|XXXXXXXC1018|1.8000|0.3000|8900000|
VIIX|USD|VELOCITYSHARES VIX SHORT-TRM|269649402|XXXXXXXD3659|-1.9313|4.0313|3000|
VINO|USD|GAUCHO GROUP HOLDINGS INC|364619918|XXXXXXXR1077|1.8500|0.2500|250000|
VIOG|USD|VANGUARD S&amp;P SMALL-CAP 600 G|78645840|XXXXXXX27940|-0.0348|2.1348|4000|
VIOO|USD|VANGUARD S&amp;P SMALL-CAP 600 E|78645838|XXXXXXX28286|-0.5193|2.6193|30000|
VIOT|USD|VIOMI TECHNOLOGY CO LTD-ADR|334193789|XXXXXXXJ1034|-2.8898|4.9898|350000|
VIOV|USD|VANGUARD S&amp;P SMALL-CAP 600 V|78645845|XXXXXXX27783|0.8616|1.2384|10000|
VIPR|USD|VIPR INDUSTRIES INC|107436729|XXXXXXXN2027|1.8500|0.2500|9000|
VIPRF|USD|SILVER VIPER MINERALS CORP|310039866|CA8283341029|NA|NA|350000|
VIPS|USD|VIPSHOP HOLDINGS LTD - ADR|104863799|XXXXXXXW1036|1.8500|0.2500|>10000000|
VIRC|USD|VIRCO MFG CORPORATION|758039|XXXXXXX11097|1.8500|0.2500|350000|
VIRT|USD|VIRTU FINANCIAL INC-CLASS A|190480975|XXXXXXX41013|1.7622|0.3378|1500000|
VIS|USD|VANGUARD INDUSTRIALS ETF|27684007|XXXXXXXA6038|-1.1097|3.2097|20000|
VISI|USD|VOLT INFO SCIENCES INC|2768559|XXXXXXX31077|-1.1437|3.2437|1400000|
VISL|USD|VISLINK TECHNOLOGIES INC|365765300|XXXXXXXY2019|-98.3734|100.4734|350000|
VISN|USD|VISIONCHINA MEDIA INC-ADR|118048385|XXXXXXXU2024|-61.4763|63.5763|15000|
VIST|USD|VISTA OIL &amp; GAS SAB DE CV|375796350|XXXXXXXL1098|NA|NA|60000|
VITFF|USD|VICTORIA GOLD CORP|53020157|CA92625W1014|-4.5861|6.6861|900000|
VIV|USD|TELEFONICA BRASIL-ADR PREF|95714942|XXXXXXXR1068|1.8131|0.2869|1600000|
VIVE|USD|VIVEVE MEDICAL INC|246771062|XXXXXXXW2044|-5.4192|7.5192|50000|
VIVHY|USD|VIVENDI SA-UNSPON ADR|82785123|XXXXXXXT2015|-3.9643|6.0643|450000|
VIVK|USD|VIVAKOR INC|140054328|XXXXXXXR3049|-2.1998|4.2998|1000|
VIVO|USD|MERIDIAN BIOSCIENCE INC|270952|XXXXXXX41014|1.7189|0.3811|2700000|
VIXM|USD|PROSHARES VIX MID-TERM FUT|170547590|XXXXXXXW3381|-6.9781|9.0781|2000|
VIXY|USD|PROSHARES VIX SHORT-TERM FUT|280905856|XXXXXXXW1716|-2.1717|4.2717|300000|
VIZC|USD|VIZCONNECT INC|207812236|XXXXXXXB2060|-1.1697|3.2697|100|
VJET|USD|VOXELJET AG-ADR|136350536|XXXXXXXL1070|-4.8238|6.9238|55000|
VKIN|USD|VIKING ENERGY GROUP INC|110553298|XXXXXXX51054|-6.3918|8.4918|350000|
VKPW|USD|VIKING POWER SERVICES INC|44568038|XXXXXXX31041|1.8500|0.2500|5000|
VKQ|USD|INVESCO MUNICIPAL TRUST|75911321|XXXXXXXJ1034|-14.5200|16.6200|65000|
VKSC|USD|VISKASE COS INC|49597892|XXXXXXXR2013|1.8500|0.2500|20000|
VKTX|USD|VIKING THERAPEUTICS INC|192379311|XXXXXXXJ1060|0.0410|2.0590|150000|
VLCO|USD|VALCOM INC|41963246|XXXXXXXT4094|1.8500|0.2500|200|
VLDI|USD|VALIDIAN CORP|46521361|XXXXXXXP1075|1.1296|0.9704|1600000|
VLEEY|USD|VALEO SA-SPON ADR|45627991|XXXXXXX43048|-3.2921|5.3921|15000|
VLGEA|USD|VILLAGE SUPER MARKET-CLASS A|275799|XXXXXXX74091|1.7806|0.3194|600000|
VLLX|USD|VALLEY REPUBLIC BANCORP|239379045|XXXXXXXL1035|1.1296|0.9704|1000|
VLNCQ|USD|VALENCE TECHNOLOGY INC|275800|XXXXXXX41024|-5.8267|7.9267|2300000|
VLO|USD|VALERO ENERGY CORP|13497|XXXXXXXY1001|1.8500|0.2500|>10000000|
VLOWY|USD|VALLOUREC SA-SPN ADR|79919945|XXXXXXXR3084|1.5728|0.5272|15000|
VLRS|USD|CONTROLADORA VUELA CIA-ADR|134457566|XXXXXXXE1055|1.5836|0.5164|2500000|
VLRX|USD|VALERITAS HOLDINGS INC|366505154|XXXXXXXN3017|-62.6447|64.7447|10000|
VLT|USD|INVESCO HIGH INCOME TRUST II|75911304|XXXXXXXF1012|-24.2617|26.3617|30000|
VLTC|USD|VOLTARI CORP|126652443|XXXXXXXX3098|-93.5399|95.6399|100000|
VLU|USD|SPDR S&amp;P 1500 VALUE TILT ETF|116379893|XXXXXXXA1280|0.5011|1.5989|5000|
VLUE|USD|ISHARES EDGE MSCI USA VALUE|125903841|XXXXXXXF3881|1.6637|0.4363|200000|
VLVLY|USD|VOLVO AB-B SHS-UNSPON ADR|218120785|XXXXXXX41082|-0.2253|2.3253|7000|
VLY|USD|VALLEY NATIONAL BANCORP|13508|XXXXXXX41076|1.8153|0.2847|7700000|
VLYFQ|USD|VALLEY FORGE COMPOSITE TECHN|44962979|XXXXXXX91042|1.8500|0.2500|150000|
VLYPO|USD|VALLEY NATIONAL BANCORP|285547608|XXXXXXX43056|-2.6112|4.7112|2000|
VLYPP|USD|VALLEY NATIONAL BANCORP|199169639|XXXXXXX42066|-12.7908|14.8908|3000|
VMBS|USD|VANGUARD MORTGAGE-BACKED SEC|70363041|XXXXXXXC7719|1.7129|0.3871|4500000|
VMC|USD|VULCAN MATERIALS CO|13515|XXXXXXX01097|1.8488|0.2512|3000000|
VMCTE|USD|VIRTUAL MEDICAL CENTRE INC|76914584|XXXXXXXJ1051|1.8500|0.2500|2500000|
VMI|USD|VALMONT INDUSTRIES|275665|XXXXXXX31011|1.8500|0.2500|1200000|
VMO|USD|INVESCO MUNICIPAL OPPORTUNI|75911423|XXXXXXXC1071|-21.1334|23.2334|10000|
VMOT|USD|ALPHA VALUE MOM TREND ETF|274839972|XXXXXXXL5084|-1.9346|4.0346|150000|
VMSI|USD|VITA MOBILE SYSTEMS INC|305073679|XXXXXXXK1007|-1.2879|3.3879|7000|
VMSYQ|USD|VISUAL MANAGEMENT SYSTEMS IN|45090399|XXXXXXXK1016|1.8500|0.2500|350000|
VMW|USD|VMWARE INC-CLASS A|45642839|XXXXXXX34021|1.8500|0.2500|3300000|
VNCE|USD|VINCE HOLDING CORP|292499454|XXXXXXXW2070|-1.1019|3.2019|90000|
VNDA|USD|VANDA PHARMACEUTICALS INC|38689842|XXXXXXX91084|1.8413|0.2587|1000000|
VNE|USD|VEONEER INC|320354542|XXXXXXXX1090|0.7717|1.3283|3400000|
