#SYM|CUR|NAME|CON|ISIN|REBATERATE|FEERATE|AVAILABLE|
JACK|USD|JACK IN THE BOX INC|6477825|XXXXXXX71091|2.1200|0.2500|850000|
JADA|USD|JADE ART GROUP INC|51202337|XXXXXXX12068|2.1200|0.2500|10000|
JAG|USD|JAGGED PEAK ENERGY INC|263760393|XXXXXXXK1079|1.8320|0.5380|200000|
JAGX|USD|JAGUAR HEALTH INC|370361679|XXXXXXXC4096|-107.5030|109.8730|75000|
JAKK|USD|JAKKS PACIFIC INC|4813777|XXXXXXXE1064|0.8932|1.4768|250000|
JAPAY|USD|JAPAN TOBACCO INC-UNSPON ADR|166961380|XXXXXXX52054|-1.6862|4.0562|10000|
JASN|USD|JASON INDUSTRIES INC|159114177|XXXXXXX21062|0.6769|1.6931|250000|
JAX|USD|J ALEXANDER'S HOLDINGS|206591076|XXXXXXXJ1060|2.0820|0.2880|1000000|
JAZZ|USD|JAZZ PHARMACEUTICALS PLC|100430853|IE00B4Q5ZN47|2.1200|0.2500|2500000|
JBAXY|USD|JULIUS BAER GROUP LTD-UN ADR|75218897|XXXXXXXC1080|-4.6957|7.0657|150000|
JBGS|USD|JBG SMITH PROPERTIES|280803967|XXXXXXXV1008|2.1099|0.2601|5100000|
JBHT|USD|HUNT (JB) TRANSPRT SVCS INC|270825|XXXXXXX81077|2.1200|0.2500|3200000|
JBK|USD|LEHMAN ABS CORP CRP BACKED FLOATING RATE GOLDMAN|29857963|XXXXXXXK8595|-11.3196|13.6896|5000|
JBL|USD|JABIL INC|4457282|XXXXXXX31039|1.9943|0.3757|>10000000|
JBLU|USD|JETBLUE AIRWAYS CORP|14765981|XXXXXXX31016|2.1200|0.2500|>10000000|
JBN|USD|SELECT ASSET CORPORATE BACKED CALL TR CTFS 1.7% JC PENNEY|43274461|XXXXXXXT2078|-37.8999|40.2699|10000|
JBR|USD|SELECT ASSET CORP-BACKED TRUST CERTS -CALL TR 7% JC PENNEY|42310336|XXXXXXXS2095|-1.1439|3.5139|1000|
JBSAY|USD|JBS SA-SPONSORED ADR|56321958|XXXXXXX01034|-9.2639|11.6339|550000|
JBSS|USD|JOHN B. SANFILIPPO &amp; SON INC|270840|XXXXXXX21078|2.1200|0.2500|850000|
JBT|USD|JOHN BEAN TECHNOLOGIES CORP|52619008|XXXXXXX91049|2.1200|0.2500|1400000|
JBZY|USD|JB&amp;ZJMY HOLDING CO INC|310522396|XXXXXXX22099|2.0700|0.3000|600|
JCAP|USD|JERNIGAN CAPITAL INC|188525312|XXXXXXX51052|2.1200|0.2500|550000|
JCAP PRB|USD|JERNIGAN CAPITAL INC|304958628|XXXXXXX52043|-38.7356|41.1056|25000|
JCE|USD|NUVEEN CORE EQU ALPHA FD|43556526|XXXXXXXX1072|-16.5760|18.9460|25000|
JCI|USD|JOHNSON CONTROLS INTERNATION|244164913|IE00BY7QL619|2.1200|0.2500|>10000000|
JCO|USD|NUVEEN CREDIT OPP 2022 TARGE|270953700|XXXXXXXU1025|-49.8034|52.1734|10000|
JCOM|USD|J2 GLOBAL INC|98538357|XXXXXXXV1026|2.1200|0.2500|950000|
JCP|USD|J.C. PENNEY CO INC|8655|XXXXXXX01061|-11.2179|13.5879|1200000|
JCS|USD|COMMUNICATIONS SYSTEMS INC|268102|XXXXXXX01050|-0.0884|2.4584|300000|
JCTCF|USD|JEWETT-CAMERON TRADING LTD|4813805|CA47733C2076|-1.1450|3.5150|8000|
JD|USD|JD.COM INC-ADR|152486141|XXXXXXXP1066|2.1188|0.2512|>10000000|
JDD|USD|NUVEEN DIVER DIV AND INC FD|25960497|XXXXXXXP1058|-22.1666|24.5366|100000|
JDOGQ|USD|JOHN D OIL &amp; GAS CO|30213456|XXXXXXX31057|2.1200|0.2500|100000|
JDST|USD|DIREXION DLY JR GOLD BEAR 3X|268386084|XXXXXXXE8773|-11.9908|14.3608|300000|
JE|USD|JUST ENERGY GROUP INC|101606020|CA48213W1014|1.9673|0.4027|3400000|
JE PRA|USD|JECN 8 1-2 PREP PFD|264550018|CA48213W2004|-8.3167|10.6867|50000|
JEC|USD|JACOBS ENGINEERING GROUP INC|8660|XXXXXXX41078|2.1200|0.2500|4700000|
JEF|USD|JEFFERIES FINANCIAL GROUP IN|318911976|XXXXXXXW1099|2.1037|0.2663|>10000000|
JELD|USD|JELD-WEN HOLDING INC|263852212|XXXXXXXP1030|2.0788|0.2912|2400000|
JEMD|USD|NUVEEN EMERGING MARKETS DEBT|290404957|XXXXXXXP1012|-18.3788|20.7488|30000|
JEMG|USD|JAGGED EDGE MTM|46627220|XXXXXXX22070|2.1200|0.2500|100|
JEQ|USD|ABERDEEN JAPAN EQUITY FUND I|149640015|XXXXXXXJ1097|-3.6943|6.0643|200000|
JERT|USD|JER INVESTORS TRUST INC|57891193|XXXXXXXH4002|2.0700|0.3000|3000|
JETMF|USD|CANADA JETLINES LTD|268863807|CA13526P1027|1.6984|0.6716|2000|
JETS|USD|US GLOBAL JETS ETF|192643858|XXXXXXXA8421|-4.5690|6.9390|25000|
JEXYY|USD|JIANGSU EXPRESS CO-SPONS ADR|75221136|XXXXXXX31041|-6.1852|8.5552|300|
JFBC|USD|JEFFERSONVILLE BANCORP-N Y|4813820|XXXXXXXA1034|-0.8737|3.2437|5000|
JFR|USD|NUVEEN FLOAT RATE INC FD|28828789|XXXXXXXT1088|-3.8117|6.1817|150000|
JG|USD|AURORA MOBILE LTD-ADR|326398595|XXXXXXX71007|-8.8157|11.1857|100000|
JGBO|USD|JIANGBO PHARMACEUTICALS INC|60152284|XXXXXXXR1014|-2.4981|4.8681|15000|
JGCCY|USD|JGC CORP-UNSPONSORED ADR|54741092|XXXXXXX01004|-10.9970|13.3670|10000|
JGH|USD|NUVEEN GLOBAL H-I FD|174083995|XXXXXXXG1031|-1.6862|4.0562|200000|
JGLDF|USD|JAPAN GOLD CORP|256681304|CA4710821071|-4.2901|6.6601|3000|
JHAA|USD|NUVEEN HIGH INC 2023 TRGT|345985900|XXXXXXXF1012|-8.1045|10.4745|8000|
JHB|USD|NUVEEN H-I NOV 21 TGT TRM FD|244948428|XXXXXXXN1063|-36.4894|38.8594|30000|
JHCS|USD|JOHN HANCOCK MULTI MEDIA COM|356857987|XXXXXXXJ8264|1.8255|0.5445|3000|
JHD|USD|NUVEEN H-I DEC 19 TGT TRM FD|232911335|XXXXXXXE1073|-6.3963|8.7663|250000|
JHEM|USD|JOHN HANCOCK MULTI EM MRK ET|335460261|XXXXXXXJ8348|-6.0163|8.3863|55000|
JHG|USD|JANUS HENDERSON GROUP PLC|277376628|JE00BYPZJM29|2.1004|0.2696|4300000|
JHI|USD|JOHN HANCOCK INVEST TRUST|8691|XXXXXXX21034|-14.1159|16.4859|20000|
JHMC|USD|JOHN HANCOCK MULT FACT CONSU|208317003|XXXXXXXJ3059|-7.1097|9.4797|4000|
JHMD|USD|JOHN HANCOCK MF DEV INTL ETF|258905258|XXXXXXXJ8595|-5.7987|8.1687|30000|
JHME|USD|JOHN HANCOCK MULT FACT ENRGY|227695910|XXXXXXXJ7019|-0.3331|2.7031|3000|
JHMF|USD|JOHN HANCOCK MULTI FACT FIN|208317006|XXXXXXXJ4040|-0.3331|2.7031|1000|
JHMI|USD|JOHN HANCOCK MULT FACT INDUS|227695913|XXXXXXXJ8835|-6.1625|8.5325|2000|
JHML|USD|JOHN HANCOCK MULTI FACT LRG|208317013|XXXXXXXJ1079|-1.0963|3.4663|7000|
JHMM|USD|JOHN HANCOCK MULTI FACT MID|208317018|XXXXXXXJ2069|-4.5279|6.8979|25000|
JHMT|USD|JOHN HANCOCK MULTI FACT TECH|208317023|XXXXXXXJ6029|-1.4156|3.7856|3000|
JHMU|USD|JOHN HANCOCK MULT FACT UTIL|227695922|XXXXXXXJ8678|0.7256|1.6444|1000|
JHS|USD|JOHN HANCOCK INCOME SECS TR|8697|XXXXXXX31037|-15.9171|18.2871|200|
JHX|USD|JAMES HARDIE IND PLC-SP ADR|14487149|XXXXXXXM1062|-7.8934|10.2634|15000|
JHY|USD|NUVEEN H-I 2020 TGT TRM FD|201414560|XXXXXXXL1026|-18.1947|20.5647|50000|
JIDG|USD|JOYMAIN INTERNATIONAL DEVELO|181700278|XXXXXXXQ1013|-1.1985|3.5685|800|
JILL|USD|J. JILL INC|268863802|XXXXXXXW1027|-11.0305|13.4005|9000|
JJA|USD|IPATH SERIES B BLOOMBERG AGR|303019506|XXXXXXXP5897|-0.2043|2.5743|900|
JJATF|USD|IPATH BLOOMBERG AGRICULTURE|46943346|XXXXXXXH2067|-0.1138|2.4838|5000|
JJC|USD|IPATH SERIES B BLOOMBERG COP|303019517|XXXXXXXP5558|1.1554|1.2146|200|
JJCTF|USD|IPATH BLOOMBERG COPPER SUBIN|46943351|XXXXXXXF1012|-11.3877|13.7577|200|
JJE|USD|IPATH SERIES B BLOOMBERG ENE|303019524|XXXXXXXP5301|0.0620|2.3080|500|
JJG|USD|IPATH SERIES B BLOOMBERG GRA|303019531|XXXXXXXP5228|-1.7566|4.1266|10000|
JJN|USD|IPATH SERIES B BLOOMBERG NIC|303019541|XXXXXXXP4809|1.7301|0.6399|100|
JJOFF|USD|IPATH BLOOMBERG COFFEE SUBIN|52175837|XXXXXXXH2976|2.0700|0.3000|2000|
JJS|USD|IPATH SERIES B BBG SOFTS SUB|303019555|XXXXXXXP4569|-0.3103|2.6803|1000|
JJSF|USD|J &amp; J SNACK FOODS CORP|270864|XXXXXXX21096|2.1200|0.2500|900000|
JKCL|USD|JOCKEY CLUB INC|50898866|XXXXXXX13010|2.1200|0.2500|100000|
JKD|USD|ISHARES MORNINGSTAR LARGE-CA|29318700|XXXXXXX71275|1.8276|0.5424|250000|
JKE|USD|ISHARES MORNINGSTAR LARGE-CA|29318706|XXXXXXX71192|1.8244|0.5456|500000|
JKF|USD|ISHARES MORNINGSTAR LARGE-CA|29318711|XXXXXXX81092|-0.4998|2.8698|900000|
JKG|USD|ISHARES MORNINGSTAR MID-CAP|29318712|XXXXXXX82082|0.4030|1.9670|15000|
JKH|USD|ISHARES MORNINGSTAR MID-CAP|29318717|XXXXXXX83072|-2.2838|4.6538|20000|
JKHY|USD|JACK HENRY &amp; ASSOCIATES INC|270869|XXXXXXX11015|2.1188|0.2512|1200000|
JKI|USD|ISHARES MORNINGSTAR MID-CAP|29318720|XXXXXXX84062|1.2333|1.1367|150000|
JKJ|USD|ISHARES MORNINGSTAR SMALL-CA|29318725|XXXXXXX85051|1.9673|0.4027|20000|
JKK|USD|ISHARES MORNINGSTAR SMALL-CA|29318730|XXXXXXX86042|0.5286|1.8414|8000|
JKL|USD|ISHARES MORNINGSTAR SMALL-CA|29318735|XXXXXXX87032|-2.2167|4.5867|50000|
JKS|USD|JINKOSOLAR HOLDING CO-ADR|72529744|XXXXXXXT1007|1.1640|1.2060|2000000|
JKSM|USD|JACKSAM CORP|342700971|XXXXXXXD1072|-1.2244|3.5944|9000|
JLIC|USD|JESUP &amp; LAMONT INC|47960951|XXXXXXX61063|2.1200|0.2500|250000|
JLL|USD|JONES LANG LASALLE INC|6608072|XXXXXXXQ1076|2.1200|0.2500|2400000|
JLS|USD|NUVEEN MORT OPP TERM FD|70600179|XXXXXXX51093|-7.3244|9.6944|8000|
JMBS|USD|JANUS HENDERSON MORTG BACKED|333130749|XXXXXXXU8523|-3.0394|5.4094|600|
JMDA.OLD|USD|JERRICK MEDIA HOLDINGS INC|224708037|XXXXXXX61045|-1.5362|3.9062|1600000|
JMDP|USD|JMD PROPERTIES INC|356299292|XXXXXXXB1035|-1.2114|3.5814|500|
JMEI|USD|JUMEI INTERNATIONAL-ADR|151265300|XXXXXXXL1070|-0.6334|3.0034|5700000|
JMF|USD|NUVEEN ENERGY MLP TOT RET FD|84647687|XXXXXXXU1034|-4.3221|6.6921|400000|
JMIA|USD|JUMIA TECHNOLOGIES AG-ADR|360310571|XXXXXXXM1053|-11.2005|13.5705|100000|
JMIN|USD|JPMORGAN US MIN VOLATILITY|295518908|XXXXXXXQ7878|1.8211|0.5489|600|
JMLP|USD|NUVEEN A-C ENERGY MLP OPP FD|147243858|XXXXXXXE1082|-10.9747|13.3447|100000|
JMM|USD|NUVEEN MULTI-MKT INC FD|164935063|XXXXXXXJ1079|-13.0527|15.4227|2000|
JMOM|USD|JPMORGAN US MOMENTUM FACTOR|295518913|XXXXXXXQ7795|-5.7565|8.1265|2000|
JMP|USD|JMP GROUP LLC|44153322|XXXXXXXU1079|-6.2870|8.6570|20000|
JMPB|USD|JMP GROUP INC|121927702|XXXXXXXU2069|-3.5807|5.9507|25000|
JMSB|USD|JOHN MARSHALL BANCORP INC|268332793|XXXXXXXL1017|1.6984|0.6716|4000|
JMT|USD|NUVEEN MORT OPP TERM FD 2|72950227|XXXXXXXR1005|-25.8401|28.2101|20000|
JNCE|USD|JOUNCE THERAPEUTICS INC|264215636|XXXXXXX61011|-13.1741|15.5441|650000|
JNJ|USD|JOHNSON &amp; JOHNSON|8719|XXXXXXX01046|2.1200|0.2500|>10000000|
JNK|USD|SPDR BBG BARC HIGH YIELD BND|356312840|XXXXXXXR6229|2.0506|0.3194|3300000|
JNPR|USD|JUNIPER NETWORKS INC|6248722|XXXXXXXR1041|2.1200|0.2500|>10000000|
JNUG|USD|DIREXION DLY JR GOLD BULL 3X|369005220|XXXXXXXE1661|1.2095|1.1605|150000|
JO|USD|IPATH SERIES B BLOOMBERG COF|303019512|XXXXXXXP5632|-0.3201|2.6901|150000|
JOB|USD|GEE GROUP INC|240492681|XXXXXXXA1025|-8.5397|10.9097|20000|
JOBS|USD|51JOB INC-ADR|31005101|XXXXXXX71043|1.8771|0.4929|850000|
JOE|USD|ST JOE CO-THE|12170|XXXXXXX81009|1.8235|0.5465|900000|
JOF|USD|JAPAN SMALLER CAPITALIZATION|8731|XXXXXXXU1043|-5.0569|7.4269|2500000|
JOUT|USD|JOHNSON OUTDOORS INC-A|14487943|XXXXXXX71088|1.6891|0.6809|600000|
JP|USD|JUPAI HOLDINGS LTD-ADR|199845150|XXXXXXXB1070|-1.9482|4.3182|450000|
JPC|USD|NUVEEN PREFERRED &amp; INCOME OP|17635192|XXXXXXXB1061|-23.2260|25.5960|750000|
JPEM|USD|JPM DIVERSIFIED RET EM EQUIT|179343619|XXXXXXXQ3083|-4.1219|6.4919|10000|
JPEU|USD|JPM DIVERSIFIED RET EUR EQUI|215507281|XXXXXXXQ6052|-0.2086|2.5786|5000|
JPGB|USD|JPMORGAN GLOBAL BOND OPPS|272356189|XXXXXXXQ8520|-5.4816|7.8516|1000|
JPGE|USD|JPM DIVERSIFIED RET GLB EQ|156324482|XXXXXXXQ1004|0.6650|1.7050|15000|
JPHF|USD|JPM DIVERSIFIED ALTERNATIVES|247765272|XXXXXXXQ8033|0.1421|2.2279|20000|
JPHY|USD|JPM DISCIPLINED HIGH YIELD|247848834|XXXXXXXQ8785|-7.6401|10.0101|100|
JPI|USD|NUVEEN PFD AND INC TERM FD|111323129|XXXXXXXA1060|-13.9729|16.3429|40000|
JPIN|USD|JPM DIVERSIFIED RET INTL EQ|173148142|XXXXXXXQ2093|-1.0097|3.3797|35000|
JPLS|USD|JPMORGAN LONG-SHORT ETF|304278184|XXXXXXXQ8116|-3.5060|5.8760|10000|
JPM|USD|JPMORGAN CHASE &amp; CO|1520593|XXXXXXXH1005|2.1200|0.2500|>10000000|
JPM PRC|USD|JPMORGAN CHASE &amp; CO|350074696|XXXXXXXB6487|-3.7972|6.1672|15000|
JPM PRD|USD|JPMORGAN CHASE &amp; CO|333848163|XXXXXXXB6552|-4.8565|7.2265|150000|
JPM PRE|USD|JPMORGAN CHASE &amp; CO|157185375|XXXXXXX67003|-26.5594|28.9294|4000|
JPM PRF|USD|JPMORGAN CHASE &amp; CO|183452007|XXXXXXXR4618|-4.0472|6.4172|20000|
JPM PRH|USD|JPMORGAN CHASE &amp; CO|201414358|XXXXXXXV8274|-70.6972|73.0672|2000|
JPMV|USD|ISHARES EDGE MSCI MIN VOL JA|154111537|XXXXXXXV7120|-4.1587|6.5287|8000|
JPN|USD|XTRACKERS JAPAN JPX-NIKKEI 4|198167221|XXXXXXX16632|-0.6362|3.0062|15000|
JPNL|USD|DIREXION DLY JAPAN BULL 3X|130346363|XXXXXXXY4136|0.0155|2.3545|800|
JPOTF|USD|JACKPOT DIGITAL INC|314584720|CA4663912083|2.1200|0.2500|3000|
JPS|USD|NUVEEN PREFERRED &amp; INCOME SE|16177235|XXXXXXXC1053|-15.5417|17.9117|1200000|
JPSE|USD|JPM DIVERSIFIED RT SMALL CAP|255608023|XXXXXXXQ8454|-11.9096|14.2796|800|
JPST|USD|JPMORGAN ULTRA-SHORT INCOME|276459749|XXXXXXXQ8371|-2.5447|4.9147|300000|
JPT|USD|NUVEEN PREFERRED INCOME 2022|263852219|XXXXXXXT1051|-2.1084|4.4784|6000|
JPUS|USD|JPMORGAN DIV RET US EQ ETF|208426442|XXXXXXXQ4073|-6.7698|9.1398|25000|
JPXGY|USD|JAPAN EXCHANGE GROUP INC-ADR|145345996|XXXXXXX91052|-10.0758|12.4458|20000|
JPXN|USD|ISHARES JPX-NIKKEI 400 ETF|13648948|XXXXXXX73826|0.4658|1.9042|10000|
JQC|USD|NUVEEN CREDIT STRAT INC FD|18832912|XXXXXXXD1028|-3.4453|5.8153|1100000|
JRI|USD|NUVEEN REAL ASST INC &amp; GR FD|106634180|XXXXXXXY1055|-3.9262|6.2962|100000|
JRJC|USD|CHINA FINANCE ONLINE CO-ADR|31438337|XXXXXXX91048|-2.3823|4.7523|75000|
JRJRQ|USD|JRJR33 INC|224708032|XXXXXXXQ1067|-3.4718|5.8418|10000|
JRO|USD|NUVEEN FLT RATE INC OPP FD|30188669|XXXXXXXN1001|-8.8193|11.1893|300000|
JROOF|USD|JERICHO OIL CORP|183450365|CA4763671076|2.0700|0.3000|7000|
JRS|USD|NUVEEN REAL EST INC FD|15154983|XXXXXXXB1089|-18.9051|21.2751|100000|
JRSE|USD|JACOBSON RESONANCE ENTRP LTD|30213006|XXXXXXX01037|2.1200|0.2500|100000|
JRSH|USD|JERASH HOLDINGS US INC|316805146|XXXXXXXP1012|-5.1368|7.5068|3000|
JRVR|USD|JAMES RIVER GROUP HOLDINGS L|176805274|BMG5005R1079|0.7603|1.6097|2400000|
JRVS|USD|IMINE CORP|316802673|XXXXXXXD1037|-2.1727|4.5427|7000|
JSAIY|USD|J. SAINSBURY PLC-SPONS ADR|41201103|XXXXXXX92085|-9.8950|12.2650|15000|
JSD|USD|NUVEEN SHT DUR CRED OPP FD|88808675|XXXXXXXX1072|-30.3103|32.6803|35000|
JSDA|USD|JONES SODA CO|30213013|XXXXXXXP1066|-1.1985|3.5685|75000|
JSHLY|USD|JARDINE STRATEGIC-UNSPON ADR|75221118|XXXXXXX22004|-4.6740|7.0440|300|
JSM|USD|NAVIENT CORP 6% NOTES 12-15-43|262695983|XXXXXXXC4050|-34.8385|37.2085|50000|
JT|USD|JIANPU TECHNOLOGY INC- ADR|296185704|XXXXXXXD1019|-0.6575|3.0275|300000|
JTA|USD|NUVEEN TX-ADV TOT RET STR FD|27656477|XXXXXXXH1023|-18.6819|21.0519|150000|
JTD|USD|NUVEEN TAX-ADV DIV GRWTH FD|44986749|XXXXXXXG1058|-13.8046|16.1746|100000|
JUST|USD|GOLDMAN SACHS JUST US LRG|321207371|XXXXXXX03968|-4.9143|7.2843|45000|
JVA|USD|COFFEE HOLDING CO INC|34471161|XXXXXXX61052|1.3795|0.9905|150000|
JW A|USD|WILEY (JOHN) &amp; SONS-CLASS A|276049|XXXXXXX32064|2.1200|0.2500|2900000|
JW B|USD|WILEY (JOHN) &amp; SONS -CL B|2007866|XXXXXXX33054|2.1200|0.2500|15000|
JWN|USD|NORDSTROM INC|272428|XXXXXXX41008|2.0257|0.3443|1100000|
JXI|USD|ISHARES GLOBAL UTILITIES ETF|40784279|XXXXXXX87115|-6.9170|9.2870|15000|
JYNT|USD|JOINT CORP-THE|173148149|XXXXXXXJ1025|1.2186|1.1514|350000|
JZHG|USD|JINZANGHUANG TIBET PHARMACEU|59059879|XXXXXXXV1052|2.1200|0.2500|200000|
K|USD|KELLOGG CO|8758|XXXXXXX61082|2.1200|0.2500|5400000|
KADR|USD|ARCADIA RESOURCES INC|30209034|XXXXXXX91015|2.0700|0.3000|750000|
KAEPY|USD|KANSAI ELECTRIC PWR-UNS ADR|55317916|XXXXXXX23053|2.1200|0.2500|75000|
KAI|USD|KADANT INC|756877|XXXXXXXT1043|2.1200|0.2500|700000|
KALA|USD|KALA PHARMACEUTICALS INC|282854881|XXXXXXX91030|1.9560|0.4140|15000|
KALU|USD|KAISER ALUMINUM CORP|39204349|XXXXXXX77040|2.0766|0.2934|1200000|
KALV|USD|KALVISTA PHARMACEUTICALS INC|256614236|XXXXXXX71032|-1.3028|3.6728|45000|
KAMN|USD|KAMAN CORP|270922|XXXXXXX81031|2.1200|0.2500|2000000|
KAOOY|USD|KAO CORP|316348425|XXXXXXX74017|-17.5972|19.9672|10000|
KAR|USD|KAR AUCTION SERVICES INC|70907405|XXXXXXXT1097|2.0312|0.3388|2800000|
KARS|USD|KRANESHARES ELECTRIC VEHICLE|303205339|XXXXXXX78270|-1.2126|3.5826|6000|
KAYS|USD|KAYA HOLDINGS INC|189637096|XXXXXXX71006|-1.2374|3.6074|6000|
KB|USD|KB FINANCIAL GROUP INC-ADR|54278217|XXXXXXXA1051|2.1200|0.2500|550000|
KBA|USD|KRANESH BOSERA MSCI CHINA A|145723873|XXXXXXX74055|1.5613|0.8087|100000|
KBAL|USD|KIMBALL INTERNATIONAL-B|270927|XXXXXXX41038|2.1200|0.2500|2800000|
KBCSY|USD|KBC GROEP NV-UNSP ADR|55633068|XXXXXXXF1049|-11.4311|13.8011|60000|
KBE|USD|SPDR S&amp;P BANK ETF|45540769|XXXXXXXA7972|1.9218|0.4482|650000|
KBEVF|USD|KOIOS BEVERAGE CORP|338706544|CA5002711011|-0.7503|3.1203|200000|
KBH|USD|KB HOME|8772|XXXXXXXK1097|1.5613|0.8087|4200000|
KBLB|USD|KRAIG BIOCRAFT LABORATORIES|49241773|XXXXXXXW1045|-4.5967|6.9667|700000|
KBR|USD|KBR INC|41552939|XXXXXXXW1062|2.1188|0.2512|>10000000|
KBSF|USD|KBS FASHION GROUP LTD|265221927|MHY460022038|-91.0279|93.3979|30000|
KBWB|USD|INVESCO KBW BANK ETF|320227535|XXXXXXXE6288|0.7375|1.6325|85000|
KBWD|USD|INVESCO KBW HIGH DIVIDEND YI|320227537|XXXXXXXE6106|-0.5182|2.8882|45000|
KBWP|USD|INVESCO KBW PROPERTY &amp; CASUA|320227547|XXXXXXXE5868|-2.6767|5.0467|1000|
KBWR|USD|INVESCO KBW REGIONAL BANKING|320227550|XXXXXXXE5785|-1.4438|3.8138|50000|
KBWY|USD|INVESCO KBW PREMIUM YIELD EQ|320227540|XXXXXXXE5942|0.4344|1.9356|30000|
KCAPL|USD|KCAP FINANCIAL INC|287354736|XXXXXXXE3099|-0.6714|3.0414|100000|
KCDMY|USD|KIMBERLY-CLARK DE MEXICO-ADR|42528810|XXXXXXX62049|1.0201|1.3499|400|
KCE|USD|SPDR S&amp;P CAPITAL MARKETS ETF|45540819|XXXXXXXA7717|-0.3331|2.7031|4000|
KCLI|USD|KANSAS CITY LIFE INS CO|215385504|XXXXXXX62004|2.0700|0.3000|3000|
KCNY|USD|KRANESHARES E FUND CHINA COM|175836325|XXXXXXX77025|-5.2044|7.5744|2000|
KCPC|USD|KEY CAPITAL CORP-TX|42442245|XXXXXXX42071|2.0700|0.3000|900|
KDDIY|USD|KDDI CORP-UNSPONSORED ADR|54741125|XXXXXXXL1061|-5.5519|7.9219|10000|
KDKN|USD|KODIAK ENERGY INC|33817727|XXXXXXX71066|2.0700|0.3000|100000|
KDMN|USD|KADMON HOLDINGS INC|241896955|XXXXXXXN1063|1.5020|0.8680|95000|
KDMP|USD|KEDEM PHARMACEUTICALS INC|97181344|XXXXXXXP1093|2.1200|0.2500|2000|
KDNG|USD|KADING COMPANIES S.A.|80875042|VGG520761096|2.1200|0.2500|350000|
KDP|USD|KEURIG DR PEPPER INC|324057162|XXXXXXXV1008|2.1200|0.2500|3900000|
KE|USD|KIMBALL ELECTRONICS INC|170692627|XXXXXXXJ1097|2.1200|0.2500|2300000|
KEG|USD|KEY ENERGY SERVICES INC|258675291|XXXXXXXJ1034|-57.2977|59.6677|100000|
KELYA|USD|KELLY SERVICES INC -A|270939|XXXXXXX22084|1.9943|0.3757|3400000|
KELYB|USD|KELLY SERVICES INC -CL B|4813922|XXXXXXX23074|1.1576|1.2124|7000|
KEM|USD|KEMET CORP|80654681|XXXXXXX02074|2.1069|0.2631|2400000|
KEMQ|USD|KRANESHARES EMERGING MARKETS|292181034|XXXXXXX78767|-0.7499|3.1199|1000|
KEN|USD|KENON HOLDINGS LTD|179161051|SG9999012629|-0.1009|2.4709|500|
KENS|USD|KENILWORTH SYSTEMS CORP|104863159|XXXXXXX42028|2.1200|0.2500|30000|
KEP|USD|KOREA ELEC POWER CORP-SP ADR|8803|XXXXXXX11063|0.9389|1.4311|40000|
KEPI|USD|CLEAN ENERGY &amp; POWER INC|74726527|XXXXXXXX2036|2.1200|0.2500|20000|
KEQU|USD|KEWAUNEE SCIENTIFIC CP|4813928|XXXXXXX41048|1.2810|1.0890|150000|
KERMF|USD|KERR MINES INC|162334431|CA4924052042|-19.0068|21.3768|3000|
KERN|USD|AKERNA CORP|371386031|XXXXXXXW1027|-114.5286|116.8986|30000|
KEWL|USD|KEWEENAW LAND ASSOCIATION LT|71362858|XXXXXXX61080|1.5613|0.8087|1000|
KEX|USD|KIRBY CORP|2585501|XXXXXXX61064|2.1200|0.2500|2600000|
KEY|USD|KEYCORP|8809|XXXXXXX71088|2.1200|0.2500|>10000000|
KEY PRI|USD|KEY 6 1-8 12-31-49 PFD|257941386|XXXXXXX77028|-91.8757|94.2457|20000|
KEY PRJ|USD|KEYCORP - PUBLIC|327314137|XXXXXXX78760|-9.1557|11.5257|10000|
KEY PRK|USD|KEYCORP|362157574|XXXXXXX78687|-25.8401|28.2101|75000|
KEYS|USD|KEYSIGHT TECHNOLOGIES IN|170167160|XXXXXXXL1035|2.1200|0.2500|>10000000|
KF|USD|KOREA FUND INC|56524930|XXXXXXX42092|-1.4069|3.7769|20000|
KFFB|USD|KENTUCKY FIRST FEDERAL BANCO|33453474|XXXXXXX21081|-0.6037|2.9737|90000|
KFRC|USD|KFORCE INC|4817536|XXXXXXX21010|2.0799|0.2901|1800000|
KFS|USD|KINGSWAY FINANCIAL SERVICES|352677799|XXXXXXX42021|-9.4036|11.7736|350000|
KFY|USD|KORN FERRY|6477845|XXXXXXX32000|2.0680|0.3020|4200000|
KFYP|USD|KRANESHARES CICC CHINA LEADE|131903328|XXXXXXX72075|-9.8160|12.1860|10000|
KGC|USD|KINROSS GOLD CORP|8823|CA4969024047|2.1156|0.2544|>10000000|
KGET|USD|KLEANGAS ENERGY TECHNOLOGIES|131895234|XXXXXXX61021|2.0700|0.3000|2200000|
KGFHY|USD|KINGFISHER PLC-SPONS ADR|42445518|XXXXXXX44035|-5.4502|7.8202|200000|
KGJI|USD|KINGOLD JEWELRY INC|77842205|XXXXXXXA2042|-5.7160|8.0860|2100000|
KGKG|USD|KONA GOLD SOLUTIONS INC|203007231|XXXXXXXL1070|-0.8737|3.2437|550000|
KGRI|USD|KILEY GROUP INC-THE|76835216|XXXXXXXP4090|2.1200|0.2500|750000|
KHC|USD|KRAFT HEINZ CO-THE|199169586|XXXXXXX41064|2.1069|0.2631|>10000000|
KHOLY|USD|KOC HOLDING AS-UNSPON ADR|54741024|XXXXXXXA1097|1.8469|0.5231|1400000|
